Tahun,Bulan,Kode Item,total_jumlah,total_harga,jumlah_transaksi,bulan_str,periode,quarter,is_start_year,is_end_year,lag_1,lag_2,lag_3,ma_3,ma_6,diff_1,ratio_lag,Nama Item,Jenis,Satuan
2024,4,KI062,1268,47756000,104,04,2024-04-01,2,0,0,1189.0,1176.0,1474.0,1211.0,1307.5,79.0,1.065546218487395,Nipis Madu 330ml,AMDK,KARTON
2024,5,KI062,1967,74516000,169,05,2024-05-01,2,0,0,1268.0,1189.0,1176.0,1474.6666666666667,1359.5,699.0,1.5500394011032308,Nipis Madu 330ml,AMDK,KARTON
2024,6,KI062,2187,82827500,169,06,2024-06-01,2,0,0,1967.0,1268.0,1189.0,1807.3333333333333,1543.5,220.0,1.111280487804878,Nipis Madu 330ml,AMDK,KARTON
2024,7,KI062,2672,100782200,199,07,2024-07-01,3,0,0,2187.0,1967.0,1268.0,2275.3333333333335,1743.1666666666667,485.0,1.2212065813528337,Nipis Madu 330ml,AMDK,KARTON
2024,8,KI062,2942,112224500,231,08,2024-08-01,3,0,0,2672.0,2187.0,1967.0,2600.3333333333335,2037.5,270.0,1.1006359895248785,Nipis Madu 330ml,AMDK,KARTON
2024,9,KI062,2945,112127500,231,09,2024-09-01,3,0,0,2942.0,2672.0,2187.0,2853.0,2330.1666666666665,3.0,1.0006795786612301,Nipis Madu 330ml,AMDK,KARTON
2024,10,KI062,3274,124414500,256,10,2024-10-01,4,0,0,2945.0,2942.0,2672.0,3053.6666666666665,2664.5,329.0,1.111337406653089,Nipis Madu 330ml,AMDK,KARTON
2024,11,KI062,2684,102326500,207,11,2024-11-01,4,0,0,3274.0,2945.0,2942.0,2967.6666666666665,2784.0,-590.0,0.8195419847328245,Nipis Madu 330ml,AMDK,KARTON
2024,12,KI062,2832,107431500,200,12,2024-12-01,4,0,1,2684.0,3274.0,2945.0,2930.0,2891.5,148.0,1.0547486033519553,Nipis Madu 330ml,AMDK,KARTON
2025,1,KI062,2445,92897000,197,01,2025-01-01,1,1,0,2832.0,2684.0,3274.0,2653.6666666666665,2853.6666666666665,-387.0,0.8630427109071656,Nipis Madu 330ml,AMDK,KARTON
2025,2,KI062,2129,80625200,193,02,2025-02-01,1,0,0,2445.0,2832.0,2684.0,2468.6666666666665,2718.1666666666665,-316.0,0.8704006541291905,Nipis Madu 330ml,AMDK,KARTON
2025,3,KI062,2614,99179000,225,03,2025-03-01,1,0,0,2129.0,2445.0,2832.0,2396.0,2663.0,485.0,1.2272300469483568,Nipis Madu 330ml,AMDK,KARTON
2025,4,KI062,3086,116650500,271,04,2025-04-01,2,0,0,2614.0,2129.0,2445.0,2609.6666666666665,2631.6666666666665,472.0,1.1801147227533462,Nipis Madu 330ml,AMDK,KARTON
2022,2,KI064,10460,170065500,126,02,2022-02-01,1,0,0,11829.0,14536.0,16486.0,12275.0,12694.5,-1369.0,0.8841927303465765,Isi Aqua Galon/ Air,AMDK,GALON
2022,3,KI064,9795,159020950,124,03,2022-03-01,1,0,0,10460.0,11829.0,14536.0,10694.666666666666,13210.666666666666,-665.0,0.9363349584169773,Isi Aqua Galon/ Air,AMDK,GALON
2022,4,KI064,9448,152633450,100,04,2022-04-01,2,0,0,9795.0,10460.0,11829.0,9901.0,12092.333333333334,-347.0,0.9644752960391997,Isi Aqua Galon/ Air,AMDK,GALON
2022,5,KI064,8488,139164700,105,05,2022-05-01,2,0,0,9448.0,9795.0,10460.0,9243.666666666666,10759.333333333334,-960.0,0.8982961159911101,Isi Aqua Galon/ Air,AMDK,GALON
2022,6,KI064,9778,161215800,115,06,2022-06-01,2,0,0,8488.0,9448.0,9795.0,9238.0,9966.333333333334,1290.0,1.1518435622570384,Isi Aqua Galon/ Air,AMDK,GALON
2022,7,KI064,8245,135691900,106,07,2022-07-01,3,0,0,9778.0,8488.0,9448.0,8837.0,9369.0,-1533.0,0.8431332447080478,Isi Aqua Galon/ Air,AMDK,GALON
2022,8,KI064,10683,173594850,121,08,2022-08-01,3,0,0,8245.0,9778.0,8488.0,9568.666666666666,9406.166666666666,2438.0,1.2955372301722048,Isi Aqua Galon/ Air,AMDK,GALON
2022,9,KI064,8983,145567150,98,09,2022-09-01,3,0,0,10683.0,8245.0,9778.0,9303.666666666666,9270.833333333334,-1700.0,0.8407899663047548,Isi Aqua Galon/ Air,AMDK,GALON
2022,10,KI064,9387,153293900,103,10,2022-10-01,4,0,0,8983.0,10683.0,8245.0,9684.333333333334,9260.666666666666,404.0,1.0448575244879785,Isi Aqua Galon/ Air,AMDK,GALON
2022,11,KI064,10989,177550150,110,11,2022-11-01,4,0,0,9387.0,8983.0,10683.0,9786.333333333334,9677.5,1602.0,1.1705368555602897,Isi Aqua Galon/ Air,AMDK,GALON
2022,12,KI064,17794,281769450,149,12,2022-12-01,4,0,1,10989.0,9387.0,8983.0,12723.333333333334,11013.5,6805.0,1.6191082802547772,Isi Aqua Galon/ Air,AMDK,GALON
2023,1,KI064,7905,129128600,80,01,2023-01-01,1,1,0,17794.0,10989.0,9387.0,12229.333333333334,10956.833333333334,-9889.0,0.4442259061534139,Isi Aqua Galon/ Air,AMDK,GALON
2023,2,KI064,6364,103110600,74,02,2023-02-01,1,0,0,7905.0,17794.0,10989.0,10687.666666666666,10237.0,-1541.0,0.8049582595497091,Isi Aqua Galon/ Air,AMDK,GALON
2023,3,KI064,6654,109025450,75,03,2023-03-01,1,0,0,6364.0,7905.0,17794.0,6974.333333333333,9848.833333333334,290.0,1.0454045561665357,Isi Aqua Galon/ Air,AMDK,GALON
2023,4,KI064,5632,90981600,51,04,2023-04-01,2,0,0,6654.0,6364.0,7905.0,6216.666666666667,9223.0,-1022.0,0.8462809917355372,Isi Aqua Galon/ Air,AMDK,GALON
2023,5,KI064,6744,109351600,76,05,2023-05-01,2,0,0,5632.0,6654.0,6364.0,6343.333333333333,8515.5,1112.0,1.197230605361264,Isi Aqua Galon/ Air,AMDK,GALON
2023,6,KI064,5899,96617450,62,06,2023-06-01,2,0,0,6744.0,5632.0,6654.0,6091.666666666667,6533.0,-845.0,0.8745737583395108,Isi Aqua Galon/ Air,AMDK,GALON
2023,7,KI064,11645,188396050,89,07,2023-07-01,3,0,0,5899.0,6744.0,5632.0,8096.0,7156.333333333333,5746.0,1.973728813559322,Isi Aqua Galon/ Air,AMDK,GALON
2023,8,KI064,10021,164049750,85,08,2023-08-01,3,0,0,11645.0,5899.0,6744.0,9188.333333333334,7765.833333333333,-1624.0,0.8604671131719045,Isi Aqua Galon/ Air,AMDK,GALON
2023,9,KI064,8405,137203050,73,09,2023-09-01,3,0,0,10021.0,11645.0,5899.0,10023.666666666666,8057.666666666667,-1616.0,0.838654959090002,Isi Aqua Galon/ Air,AMDK,GALON
2023,10,KI064,8784,142620050,75,10,2023-10-01,4,0,0,8405.0,10021.0,11645.0,9070.0,8583.0,379.0,1.044967880085653,Isi Aqua Galon/ Air,AMDK,GALON
2023,11,KI064,10289,168040600,76,11,2023-11-01,4,0,0,8784.0,8405.0,10021.0,9159.333333333334,9173.833333333334,1505.0,1.1712009106431418,Isi Aqua Galon/ Air,AMDK,GALON
2023,12,KI064,12042,196710200,87,12,2023-12-01,4,0,1,10289.0,8784.0,8405.0,10371.666666666666,10197.666666666666,1753.0,1.170262390670554,Isi Aqua Galon/ Air,AMDK,GALON
2024,1,KI064,9268,154437650,85,01,2024-01-01,1,1,0,12042.0,10289.0,8784.0,10533.0,9801.5,-2774.0,0.7695756871211492,Isi Aqua Galon/ Air,AMDK,GALON
2024,2,KI064,6773,112407850,69,02,2024-02-01,1,0,0,9268.0,12042.0,10289.0,9361.0,9260.166666666666,-2495.0,0.7307152875175316,Isi Aqua Galon/ Air,AMDK,GALON
2024,3,KI064,6350,106088400,83,03,2024-03-01,1,0,0,6773.0,9268.0,12042.0,7463.666666666667,8917.666666666666,-423.0,0.9374077354591084,Isi Aqua Galon/ Air,AMDK,GALON
2024,4,KI064,7521,124907900,85,04,2024-04-01,2,0,0,6350.0,6773.0,9268.0,6881.333333333333,8707.166666666666,1171.0,1.1842229570146434,Isi Aqua Galon/ Air,AMDK,GALON
2024,5,KI064,8411,140450000,106,05,2024-05-01,2,0,0,7521.0,6350.0,6773.0,7427.333333333333,8394.166666666666,890.0,1.1181866524860409,Isi Aqua Galon/ Air,AMDK,GALON
2024,6,KI064,7695,128814650,114,06,2024-06-01,2,0,0,8411.0,7521.0,6350.0,7875.666666666667,7669.666666666667,-716.0,0.9147646219686163,Isi Aqua Galon/ Air,AMDK,GALON
2024,7,KI064,7251,120253800,110,07,2024-07-01,3,0,0,7695.0,8411.0,7521.0,7785.666666666667,7333.5,-444.0,0.9421777546777547,Isi Aqua Galon/ Air,AMDK,GALON
2024,8,KI064,12639,208997350,137,08,2024-08-01,3,0,0,7251.0,7695.0,8411.0,9195.0,8311.166666666666,5388.0,1.7428295642581357,Isi Aqua Galon/ Air,AMDK,GALON
2024,9,KI064,11545,190233000,146,09,2024-09-01,3,0,0,12639.0,7251.0,7695.0,10478.333333333334,9177.0,-1094.0,0.913370253164557,Isi Aqua Galon/ Air,AMDK,GALON
2024,10,KI064,16870,274737950,215,10,2024-10-01,4,0,0,11545.0,12639.0,7251.0,13684.666666666666,10735.166666666666,5325.0,1.461112073445349,Isi Aqua Galon/ Air,AMDK,GALON
2024,11,KI064,14551,238848900,162,11,2024-11-01,4,0,0,16870.0,11545.0,12639.0,14322.0,11758.5,-2319.0,0.8624859225890581,Isi Aqua Galon/ Air,AMDK,GALON
2024,12,KI064,13692,225649400,155,12,2024-12-01,4,0,1,14551.0,16870.0,11545.0,15037.666666666666,12758.0,-859.0,0.9409015942825728,Isi Aqua Galon/ Air,AMDK,GALON
2025,1,KI064,15320,252133200,175,01,2025-01-01,1,1,0,13692.0,14551.0,16870.0,14521.0,14102.833333333334,1628.0,1.1188198349521654,Isi Aqua Galon/ Air,AMDK,GALON
2025,2,KI064,12138,200606250,146,02,2025-02-01,1,0,0,15320.0,13692.0,14551.0,13716.666666666666,14019.333333333334,-3182.0,0.7922459369492852,Isi Aqua Galon/ Air,AMDK,GALON
2025,3,KI064,15916,264488100,178,03,2025-03-01,1,0,0,12138.0,15320.0,13692.0,14458.0,14747.833333333334,3778.0,1.3111458934014335,Isi Aqua Galon/ Air,AMDK,GALON
2025,4,KI064,16432,273627300,212,04,2025-04-01,2,0,0,15916.0,12138.0,15320.0,14828.666666666666,14674.833333333334,516.0,1.0323553433435948,Isi Aqua Galon/ Air,AMDK,GALON
2022,2,KI066,2214,70924500,91,02,2022-02-01,1,0,0,2137.0,2667.0,2319.0,2339.3333333333335,2063.0,77.0,1.0355472404115997,Galon Aqua,AMDK,GALON
2022,3,KI066,1906,61028000,85,03,2022-03-01,1,0,0,2214.0,2137.0,2667.0,2085.6666666666665,2259.5,-308.0,0.8604966139954854,Galon Aqua,AMDK,GALON
2022,4,KI066,1802,57694500,77,04,2022-04-01,2,0,0,1906.0,2214.0,2137.0,1974.0,2174.1666666666665,-104.0,0.9449396958573676,Galon Aqua,AMDK,GALON
2022,5,KI066,2000,64066500,78,05,2022-05-01,2,0,0,1802.0,1906.0,2214.0,1902.6666666666667,2121.0,198.0,1.1092623405435384,Galon Aqua,AMDK,GALON
2022,6,KI066,3234,103738000,120,06,2022-06-01,2,0,0,2000.0,1802.0,1906.0,2345.3333333333335,2215.5,1234.0,1.616191904047976,Galon Aqua,AMDK,GALON
2022,7,KI066,3137,100611500,125,07,2022-07-01,3,0,0,3234.0,2000.0,1802.0,2790.3333333333335,2382.1666666666665,-97.0,0.9697063369397217,Galon Aqua,AMDK,GALON
2022,8,KI066,3847,123430000,179,08,2022-08-01,3,0,0,3137.0,3234.0,2000.0,3406.0,2654.3333333333335,710.0,1.2259400892288081,Galon Aqua,AMDK,GALON
2022,9,KI066,4097,131424000,156,09,2022-09-01,3,0,0,3847.0,3137.0,3234.0,3693.6666666666665,3019.5,250.0,1.0647089397089398,Galon Aqua,AMDK,GALON
2022,10,KI066,4177,134030500,149,10,2022-10-01,4,0,0,4097.0,3847.0,3137.0,4040.3333333333335,3415.3333333333335,80.0,1.0192776964372865,Galon Aqua,AMDK,GALON
2022,11,KI066,3805,122047000,141,11,2022-11-01,4,0,0,4177.0,4097.0,3847.0,4026.3333333333335,3716.1666666666665,-372.0,0.9107228338918143,Galon Aqua,AMDK,GALON
2022,12,KI066,3781,121154000,159,12,2022-12-01,4,0,1,3805.0,4177.0,4097.0,3921.0,3807.3333333333335,-24.0,0.9934314240672623,Galon Aqua,AMDK,GALON
2023,1,KI066,3597,115068000,110,01,2023-01-01,1,1,0,3781.0,3805.0,4177.0,3727.6666666666665,3884.0,-184.0,0.9510840824960338,Galon Aqua,AMDK,GALON
2023,2,KI066,2936,93910000,89,02,2023-02-01,1,0,0,3597.0,3781.0,3805.0,3438.0,3732.1666666666665,-661.0,0.8160088938299055,Galon Aqua,AMDK,GALON
2023,3,KI066,3412,109170500,100,03,2023-03-01,1,0,0,2936.0,3597.0,3781.0,3315.0,3618.0,476.0,1.1617296561116786,Galon Aqua,AMDK,GALON
2023,4,KI066,3175,101596500,99,04,2023-04-01,2,0,0,3412.0,2936.0,3597.0,3174.3333333333335,3451.0,-237.0,0.9302666276003516,Galon Aqua,AMDK,GALON
2023,5,KI066,3805,121715000,130,05,2023-05-01,2,0,0,3175.0,3412.0,2936.0,3464.0,3451.0,630.0,1.1980478589420656,Galon Aqua,AMDK,GALON
2023,6,KI066,2900,92779500,108,06,2023-06-01,2,0,0,3805.0,3175.0,3412.0,3293.3333333333335,3304.1666666666665,-905.0,0.7619548081975828,Galon Aqua,AMDK,GALON
2023,7,KI066,1361,43867000,86,07,2023-07-01,3,0,0,2900.0,3805.0,3175.0,2688.6666666666665,2931.5,-1539.0,0.4691485694588073,Galon Aqua,AMDK,GALON
2023,8,KI066,1882,60836000,126,08,2023-08-01,3,0,0,1361.0,2900.0,3805.0,2047.6666666666667,2755.8333333333335,521.0,1.381791483113069,Galon Aqua,AMDK,GALON
2023,9,KI066,1965,63380500,119,09,2023-09-01,3,0,0,1882.0,1361.0,2900.0,1736.0,2514.6666666666665,83.0,1.0435475305363782,Galon Aqua,AMDK,GALON
2023,10,KI066,2415,77788000,136,10,2023-10-01,4,0,0,1965.0,1882.0,1361.0,2087.3333333333335,2388.0,450.0,1.2283825025432349,Galon Aqua,AMDK,GALON
2023,11,KI066,2167,69852500,124,11,2023-11-01,4,0,0,2415.0,1965.0,1882.0,2182.3333333333335,2115.0,-248.0,0.8969370860927153,Galon Aqua,AMDK,GALON
2023,12,KI066,2595,83533000,127,12,2023-12-01,4,0,1,2167.0,2415.0,1965.0,2392.3333333333335,2064.1666666666665,428.0,1.1969557195571956,Galon Aqua,AMDK,GALON
2024,1,KI066,2422,77993000,114,01,2024-01-01,1,1,0,2595.0,2167.0,2415.0,2394.6666666666665,2241.0,-173.0,0.9329738058551618,Galon Aqua,AMDK,GALON
2024,2,KI066,1758,56819500,109,02,2024-02-01,1,0,0,2422.0,2595.0,2167.0,2258.3333333333335,2220.3333333333335,-664.0,0.725546842756913,Galon Aqua,AMDK,GALON
2024,3,KI066,1716,55265500,93,03,2024-03-01,1,0,0,1758.0,2422.0,2595.0,1965.3333333333333,2178.8333333333335,-42.0,0.9755542922114838,Galon Aqua,AMDK,GALON
2024,4,KI066,2210,71071000,102,04,2024-04-01,2,0,0,1716.0,1758.0,2422.0,1894.6666666666667,2144.6666666666665,494.0,1.2871287128712872,Galon Aqua,AMDK,GALON
2024,5,KI066,2762,88878500,135,05,2024-05-01,2,0,0,2210.0,1716.0,1758.0,2229.3333333333335,2243.8333333333335,552.0,1.2492085029398463,Galon Aqua,AMDK,GALON
2024,6,KI066,2239,72171500,133,06,2024-06-01,2,0,0,2762.0,2210.0,1716.0,2403.6666666666665,2184.5,-523.0,0.8103510676800579,Galon Aqua,AMDK,GALON
2024,7,KI066,2402,77277500,136,07,2024-07-01,3,0,0,2239.0,2762.0,2210.0,2467.6666666666665,2181.1666666666665,163.0,1.0723214285714286,Galon Aqua,AMDK,GALON
2024,8,KI066,2690,86150500,115,08,2024-08-01,3,0,0,2402.0,2239.0,2762.0,2443.6666666666665,2336.5,288.0,1.1194340407823553,Galon Aqua,AMDK,GALON
2024,9,KI066,2796,89415500,126,09,2024-09-01,3,0,0,2690.0,2402.0,2239.0,2629.3333333333335,2516.5,106.0,1.0390189520624302,Galon Aqua,AMDK,GALON
2024,10,KI066,3398,108958000,175,10,2024-10-01,4,0,0,2796.0,2690.0,2402.0,2961.3333333333335,2714.5,602.0,1.2148730782981767,Galon Aqua,AMDK,GALON
2024,11,KI066,3094,99021000,140,11,2024-11-01,4,0,0,3398.0,2796.0,2690.0,3096.0,2769.8333333333335,-304.0,0.9102677258017063,Galon Aqua,AMDK,GALON
2024,12,KI066,2687,86012000,121,12,2024-12-01,4,0,1,3094.0,3398.0,2796.0,3059.6666666666665,2844.5,-407.0,0.8681744749596123,Galon Aqua,AMDK,GALON
2025,1,KI066,2868,91810500,127,01,2025-01-01,1,1,0,2687.0,3094.0,3398.0,2883.0,2922.1666666666665,181.0,1.0669642857142858,Galon Aqua,AMDK,GALON
2025,2,KI066,2601,83251000,122,02,2025-02-01,1,0,0,2868.0,2687.0,3094.0,2718.6666666666665,2907.3333333333335,-267.0,0.9065876612059951,Galon Aqua,AMDK,GALON
2025,3,KI066,2257,72230000,112,03,2025-03-01,1,0,0,2601.0,2868.0,2687.0,2575.3333333333335,2817.5,-344.0,0.8674096848578017,Galon Aqua,AMDK,GALON
2025,4,KI066,3460,110649000,170,04,2025-04-01,2,0,0,2257.0,2601.0,2868.0,2772.6666666666665,2827.8333333333335,1203.0,1.5323294951284323,Galon Aqua,AMDK,GALON
2022,2,KI067,706,66795500,127,02,2022-02-01,1,0,0,791.0,610.0,800.0,702.3333333333334,694.0,-85.0,0.8914141414141414,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,3,KI067,915,85786500,142,03,2022-03-01,1,0,0,706.0,791.0,610.0,804.0,778.6666666666666,209.0,1.2942008486562941,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,4,KI067,430,40904500,84,04,2022-04-01,2,0,0,915.0,706.0,791.0,683.6666666666666,708.6666666666666,-485.0,0.46943231441048033,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,5,KI067,555,52250000,102,05,2022-05-01,2,0,0,430.0,915.0,706.0,633.3333333333334,667.8333333333334,125.0,1.2877030162412992,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,6,KI067,494,46375500,106,06,2022-06-01,2,0,0,555.0,430.0,915.0,493.0,648.5,-61.0,0.8884892086330936,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,7,KI067,349,32835000,89,07,2022-07-01,3,0,0,494.0,555.0,430.0,466.0,574.8333333333334,-145.0,0.705050505050505,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,8,KI067,417,39222500,95,08,2022-08-01,3,0,0,349.0,494.0,555.0,420.0,526.6666666666666,68.0,1.1914285714285715,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,9,KI067,356,33287500,74,09,2022-09-01,3,0,0,417.0,349.0,494.0,374.0,433.5,-61.0,0.8516746411483254,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,10,KI067,436,40697500,77,10,2022-10-01,4,0,0,356.0,417.0,349.0,403.0,434.5,80.0,1.2212885154061626,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,11,KI067,534,50054000,92,11,2022-11-01,4,0,0,436.0,356.0,417.0,442.0,431.0,98.0,1.2219679633867278,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,12,KI067,465,43616500,109,12,2022-12-01,4,0,1,534.0,436.0,356.0,478.3333333333333,426.1666666666667,-69.0,0.8691588785046729,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,1,KI067,287,26987500,54,01,2023-01-01,1,1,0,465.0,534.0,436.0,428.6666666666667,415.8333333333333,-178.0,0.6158798283261803,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,2,KI067,172,16398000,47,02,2023-02-01,1,0,0,287.0,465.0,534.0,308.0,375.0,-115.0,0.5972222222222222,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,3,KI067,145,13805500,40,03,2023-03-01,1,0,0,172.0,287.0,465.0,201.33333333333334,339.8333333333333,-27.0,0.838150289017341,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,4,KI067,245,23098000,44,04,2023-04-01,2,0,0,145.0,172.0,287.0,187.33333333333334,308.0,100.0,1.678082191780822,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,5,KI067,158,14932000,46,05,2023-05-01,2,0,0,245.0,145.0,172.0,182.66666666666666,245.33333333333334,-87.0,0.6422764227642277,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,6,KI067,103,9834000,26,06,2023-06-01,2,0,0,158.0,245.0,145.0,168.66666666666666,185.0,-55.0,0.6477987421383647,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,7,KI067,150,14107500,38,07,2023-07-01,3,0,0,103.0,158.0,245.0,137.0,162.16666666666666,47.0,1.4423076923076923,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,8,KI067,111,10416000,35,08,2023-08-01,3,0,0,150.0,103.0,158.0,121.33333333333333,152.0,-39.0,0.7350993377483444,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,9,KI067,109,10269000,21,09,2023-09-01,3,0,0,111.0,150.0,103.0,123.33333333333333,146.0,-2.0,0.9732142857142857,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,10,KI067,130,12097000,33,10,2023-10-01,4,0,0,109.0,111.0,150.0,116.66666666666667,126.83333333333333,21.0,1.1818181818181819,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,11,KI067,315,29374500,40,11,2023-11-01,4,0,0,130.0,109.0,111.0,184.66666666666666,153.0,185.0,2.404580152671756,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2023,12,KI067,162,15285000,32,12,2023-12-01,4,0,1,315.0,130.0,109.0,202.33333333333334,162.83333333333334,-153.0,0.5126582278481012,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,1,KI067,203,18991000,39,01,2024-01-01,1,1,0,162.0,315.0,130.0,226.66666666666666,171.66666666666666,41.0,1.2453987730061349,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,2,KI067,143,13553000,32,02,2024-02-01,1,0,0,203.0,162.0,315.0,169.33333333333334,177.0,-60.0,0.7009803921568627,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,3,KI067,366,34353000,68,03,2024-03-01,1,0,0,143.0,203.0,162.0,237.33333333333334,219.83333333333334,223.0,2.5416666666666665,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,4,KI067,244,22806500,42,04,2024-04-01,2,0,0,366.0,143.0,203.0,251.0,238.83333333333334,-122.0,0.6648501362397821,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,5,KI067,130,12237500,42,05,2024-05-01,2,0,0,244.0,366.0,143.0,246.66666666666666,208.0,-114.0,0.5306122448979592,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,6,KI067,192,17931500,41,06,2024-06-01,2,0,0,130.0,244.0,366.0,188.66666666666666,213.0,62.0,1.465648854961832,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,7,KI067,314,29388500,70,07,2024-07-01,3,0,0,192.0,130.0,244.0,212.0,231.5,122.0,1.6269430051813472,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,8,KI067,246,23140000,52,08,2024-08-01,3,0,0,314.0,192.0,130.0,250.66666666666666,248.66666666666666,-68.0,0.780952380952381,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,9,KI067,244,22764000,52,09,2024-09-01,3,0,0,246.0,314.0,192.0,268.0,228.33333333333334,-2.0,0.9878542510121457,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,10,KI067,211,19838500,50,10,2024-10-01,4,0,0,244.0,246.0,314.0,233.66666666666666,222.83333333333334,-33.0,0.8612244897959184,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,11,KI067,137,12856000,38,11,2024-11-01,4,0,0,211.0,244.0,246.0,197.33333333333334,224.0,-74.0,0.6462264150943396,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2024,12,KI067,205,19400000,38,12,2024-12-01,4,0,1,137.0,211.0,244.0,184.33333333333334,226.16666666666666,68.0,1.4855072463768115,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2025,1,KI067,162,15281000,44,01,2025-01-01,1,1,0,205.0,137.0,211.0,168.0,200.83333333333334,-43.0,0.7864077669902912,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2025,2,KI067,140,13156000,38,02,2025-02-01,1,0,0,162.0,205.0,137.0,169.0,183.16666666666666,-22.0,0.8588957055214724,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2025,3,KI067,214,20248000,41,03,2025-03-01,1,0,0,140.0,162.0,205.0,172.0,178.16666666666666,74.0,1.5177304964539007,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2025,4,KI067,224,21006000,52,04,2025-04-01,2,0,0,214.0,140.0,162.0,192.66666666666666,180.33333333333334,10.0,1.041860465116279,Sprite Pet Liter CSD 1000 ML,AMDK,KARTON
2022,2,KI068,718,67669500,115,02,2022-02-01,1,0,0,897.0,743.0,749.0,786.0,698.5,-179.0,0.799554565701559,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,3,KI068,1058,98923500,122,03,2022-03-01,1,0,0,718.0,897.0,743.0,891.0,811.0,340.0,1.4714881780250348,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,4,KI068,354,33532500,68,04,2022-04-01,2,0,0,1058.0,718.0,897.0,710.0,753.1666666666666,-704.0,0.3342776203966006,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,5,KI068,528,49535000,84,05,2022-05-01,2,0,0,354.0,1058.0,718.0,646.6666666666666,716.3333333333334,174.0,1.4873239436619718,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,6,KI068,467,43690500,75,06,2022-06-01,2,0,0,528.0,354.0,1058.0,449.6666666666667,670.3333333333334,-61.0,0.8827977315689981,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,7,KI068,290,27191500,68,07,2022-07-01,3,0,0,467.0,528.0,354.0,428.3333333333333,569.1666666666666,-177.0,0.6196581196581197,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,8,KI068,462,43309000,94,08,2022-08-01,3,0,0,290.0,467.0,528.0,406.3333333333333,526.5,172.0,1.5876288659793814,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,9,KI068,381,35575000,73,09,2022-09-01,3,0,0,462.0,290.0,467.0,377.6666666666667,413.6666666666667,-81.0,0.8228941684665226,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,10,KI068,440,40980500,80,10,2022-10-01,4,0,0,381.0,462.0,290.0,427.6666666666667,428.0,59.0,1.1518324607329844,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,11,KI068,496,46331000,91,11,2022-11-01,4,0,0,440.0,381.0,462.0,439.0,422.6666666666667,56.0,1.124716553287982,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
2022,12,KI068,427,39932500,106,12,2022-12-01,4,0,1,496.0,440.0,381.0,454.3333333333333,416.0,-69.0,0.8591549295774648,Cocacola Pet Liter CSD 1000 ML,AMDK,KARTON
